[PC Hunter Standard][IDT]: 1536
Cpu序号		序号		函数名称		段选择子		当前函数地址		Hook		原始函数地址		当前函数地址所在模块
3		18		Reserved by Intel		0x02		0xFFFFF80460131340		-		0xFFFFF80460131340		C:\Windows\system32\ntoskrnl.exe
3		19		Reserved by Intel		0x02		0xFFFFF80460131348		-		0xFFFFF80460131348		C:\Windows\system32\ntoskrnl.exe
3		1A		Reserved by Intel		0x02		0xFFFFF80460131350		-		0xFFFFF80460131350		C:\Windows\system32\ntoskrnl.exe
3		1B		Reserved by Intel		0x02		0xFFFFF80460131358		-		0xFFFFF80460131358		C:\Windows\system32\ntoskrnl.exe
3		1C		Reserved by Intel		0x02		0xFFFFF80460131360		-		0xFFFFF80460131360		C:\Windows\system32\ntoskrnl.exe
3		1D		Reserved by Intel		0x02		0xFFFFF80460131368		-		0xFFFFF80460131368		C:\Windows\system32\ntoskrnl.exe
3		1E		Reserved by Intel		0x02		0xFFFFF80460131370		-		0xFFFFF80460131370		C:\Windows\system32\ntoskrnl.exe
3		1F		Reserved by Intel		0x02		0xFFFFF80460130C00		-		0xFFFFF80460130C00		C:\Windows\system32\ntoskrnl.exe
3		20		Not used		0x02		0xFFFFF80460130C80		-		0xFFFFF80460130C80		C:\Windows\system32\ntoskrnl.exe
3		21		Not used		0x02		0xFFFFF80460131388		-		0xFFFFF80460131388		C:\Windows\system32\ntoskrnl.exe
3		22		Not used		0x02		0xFFFFF80460131390		-		0xFFFFF80460131390		C:\Windows\system32\ntoskrnl.exe
3		23		Not used		0x02		0xFFFFF80460131398		-		0xFFFFF80460131398		C:\Windows\system32\ntoskrnl.exe
3		24		Not used		0x02		0xFFFFF804601313A0		-		0xFFFFF804601313A0		C:\Windows\system32\ntoskrnl.exe
3		25		Not used		0x02		0xFFFFF804601313A8		-		0xFFFFF804601313A8		C:\Windows\system32\ntoskrnl.exe
3		26		Not used		0x02		0xFFFFF804601313B0		-		0xFFFFF804601313B0		C:\Windows\system32\ntoskrnl.exe
3		27		Not used		0x02		0xFFFFF804601313B8		-		0xFFFFF804601313B8		C:\Windows\system32\ntoskrnl.exe
3		28		Not used		0x02		0xFFFFF804601313C0		-		0xFFFFF804601313C0		C:\Windows\system32\ntoskrnl.exe
3		29		Not used		0x02		0xFFFFF80460130D00		-		0xFFFFF80460130D00		C:\Windows\system32\ntoskrnl.exe
3		2A		KiGetTickCount		0x02		0xFFFFF804601313D0		-		0xFFFFF804601313D0		C:\Windows\system32\ntoskrnl.exe
3		2B		KiCallbackReturn		0x02		0xFFFFF804601313D8		-		0xFFFFF804601313D8		C:\Windows\system32\ntoskrnl.exe
3		2C		KiSetLowWaitHighThread		0x02		0xFFFFF80460130D80		-		0xFFFFF80460130D80		C:\Windows\system32\ntoskrnl.exe
3		2D		KiDebugService		0x02		0xFFFFF80460130E00		-		0xFFFFF80460130E00		C:\Windows\system32\ntoskrnl.exe
3		2E		KiSystemService		0x02		0xFFFFF804601313F0		-		0xFFFFF804601313F0		C:\Windows\system32\ntoskrnl.exe
3		2F		Reserved for APIC		0x02		0xFFFFF80460130F00		-		0xFFFFF80460130F00		C:\Windows\system32\ntoskrnl.exe
3		30		KiStartUnexpectedRange		0x02		0xFFFFF80460130F80		-		0xFFFFF80460130F80		C:\Windows\system32\ntoskrnl.exe
3		31		KiUnexpectedInterrupt1		0x02		0xFFFFF80460131000		-		0xFFFFF80460131000		C:\Windows\system32\ntoskrnl.exe
3		32		KiUnexpectedInterrupt2		0x02		0xFFFFF80460131080		-		0xFFFFF80460131080		C:\Windows\system32\ntoskrnl.exe
3		33		KiUnexpectedInterrupt3		0x02		0xFFFFF80460131100		-		0xFFFFF80460131100		C:\Windows\system32\ntoskrnl.exe
3		34		KiUnexpectedInterrupt4		0x02		0xFFFFF80460131180		-		0xFFFFF80460131180		C:\Windows\system32\ntoskrnl.exe
3		35		KiUnexpectedInterrupt5		0x02		0xFFFFF80460131428		-		0xFFFFF80460131428		C:\Windows\system32\ntoskrnl.exe
3		36		KiUnexpectedInterrupt6		0x02		0xFFFFF80460131430		-		0xFFFFF80460131430		C:\Windows\system32\ntoskrnl.exe
3		37		KiUnexpectedInterrupt7		0x02		0xFFFFF80460131438		-		0xFFFFF80460131438		C:\Windows\system32\ntoskrnl.exe
3		38		KiUnexpectedInterrupt8		0x02		0xFFFFF80460131440		-		0xFFFFF80460131440		C:\Windows\system32\ntoskrnl.exe
3		39		KiUnexpectedInterrupt9		0x02		0xFFFFF80460131448		-		0xFFFFF80460131448		C:\Windows\system32\ntoskrnl.exe
3		3A		KiUnexpectedInterrupt10		0x02		0xFFFFF80460131450		-		0xFFFFF80460131450		C:\Windows\system32\ntoskrnl.exe
3		3B		KiUnexpectedInterrupt11		0x02		0xFFFFF80460131458		-		0xFFFFF80460131458		C:\Windows\system32\ntoskrnl.exe
3		3C		KiUnexpectedInterrupt12		0x02		0xFFFFF80460131460		-		0xFFFFF80460131460		C:\Windows\system32\ntoskrnl.exe
3		3D		KiUnexpectedInterrupt13		0x02		0xFFFFF80460131468		-		0xFFFFF80460131468		C:\Windows\system32\ntoskrnl.exe
3		3E		KiUnexpectedInterrupt14		0x02		0xFFFFF80460131470		-		0xFFFFF80460131470		C:\Windows\system32\ntoskrnl.exe
3		3F		KiUnexpectedInterrupt15		0x02		0xFFFFF80460131478		-		0xFFFFF80460131478		C:\Windows\system32\ntoskrnl.exe
3		40		KiUnexpectedInterrupt16		0x02		0xFFFFF80460131480		-		0xFFFFF80460131480		C:\Windows\system32\ntoskrnl.exe
3		41		KiUnexpectedInterrupt17		0x02		0xFFFFF80460131488		-		0xFFFFF80460131488		C:\Windows\system32\ntoskrnl.exe
3		42		KiUnexpectedInterrupt18		0x02		0xFFFFF80460131490		-		0xFFFFF80460131490		C:\Windows\system32\ntoskrnl.exe
3		43		KiUnexpectedInterrupt19		0x02		0xFFFFF80460131498		-		0xFFFFF80460131498		C:\Windows\system32\ntoskrnl.exe
3		44		KiUnexpectedInterrupt20		0x02		0xFFFFF804601314A0		-		0xFFFFF804601314A0		C:\Windows\system32\ntoskrnl.exe
3		45		KiUnexpectedInterrupt21		0x02		0xFFFFF804601314A8		-		0xFFFFF804601314A8		C:\Windows\system32\ntoskrnl.exe
3		46		KiUnexpectedInterrupt22		0x02		0xFFFFF804601314B0		-		0xFFFFF804601314B0		C:\Windows\system32\ntoskrnl.exe
3		47		KiUnexpectedInterrupt23		0x02		0xFFFFF804601314B8		-		0xFFFFF804601314B8		C:\Windows\system32\ntoskrnl.exe
3		48		KiUnexpectedInterrupt24		0x02		0xFFFFF804601314C0		-		0xFFFFF804601314C0		C:\Windows\system32\ntoskrnl.exe
3		49		KiUnexpectedInterrupt25		0x02		0xFFFFF804601314C8		-		0xFFFFF804601314C8		C:\Windows\system32\ntoskrnl.exe
3		4A		KiUnexpectedInterrupt26		0x02		0xFFFFF804601314D0		-		0xFFFFF804601314D0		C:\Windows\system32\ntoskrnl.exe
3		4B		KiUnexpectedInterrupt27		0x02		0xFFFFF804601314D8		-		0xFFFFF804601314D8		C:\Windows\system32\ntoskrnl.exe
3		4C		KiUnexpectedInterrupt28		0x02		0xFFFFF804601314E0		-		0xFFFFF804601314E0		C:\Windows\system32\ntoskrnl.exe
3		4D		KiUnexpectedInterrupt29		0x02		0xFFFFF804601314E8		-		0xFFFFF804601314E8		C:\Windows\system32\ntoskrnl.exe
3		4E		KiUnexpectedInterrupt30		0x02		0xFFFFF804601314F0		-		0xFFFFF804601314F0		C:\Windows\system32\ntoskrnl.exe
3		4F		KiUnexpectedInterrupt31		0x02		0xFFFFF804601314F8		-		0xFFFFF804601314F8		C:\Windows\system32\ntoskrnl.exe
3		50		KiUnexpectedInterrupt32		0x02		0xFFFFF80460131500		-		0xFFFFF80460131500		C:\Windows\system32\ntoskrnl.exe
3		51		KiUnexpectedInterrupt33		0x02		0xFFFFF80460131508		-		0xFFFFF80460131508		C:\Windows\system32\ntoskrnl.exe
3		52		KiUnexpectedInterrupt34		0x02		0xFFFFF80460131510		-		0xFFFFF80460131510		C:\Windows\system32\ntoskrnl.exe
3		53		KiUnexpectedInterrupt35		0x02		0xFFFFF80460131518		-		0xFFFFF80460131518		C:\Windows\system32\ntoskrnl.exe
3		54		KiUnexpectedInterrupt36		0x02		0xFFFFF80460131520		-		0xFFFFF80460131520		C:\Windows\system32\ntoskrnl.exe
3		55		KiUnexpectedInterrupt37		0x02		0xFFFFF80460131528		-		0xFFFFF80460131528		C:\Windows\system32\ntoskrnl.exe
3		56		KiUnexpectedInterrupt38		0x02		0xFFFFF80460131530		-		0xFFFFF80460131530		C:\Windows\system32\ntoskrnl.exe
3		57		KiUnexpectedInterrupt39		0x02		0xFFFFF80460131538		-		0xFFFFF80460131538		C:\Windows\system32\ntoskrnl.exe
3		58		KiUnexpectedInterrupt40		0x02		0xFFFFF80460131540		-		0xFFFFF80460131540		C:\Windows\system32\ntoskrnl.exe
3		59		KiUnexpectedInterrupt41		0x02		0xFFFFF80460131548		-		0xFFFFF80460131548		C:\Windows\system32\ntoskrnl.exe
3		5A		KiUnexpectedInterrupt42		0x02		0xFFFFF80460131550		-		0xFFFFF80460131550		C:\Windows\system32\ntoskrnl.exe
3		5B		KiUnexpectedInterrupt43		0x02		0xFFFFF80460131558		-		0xFFFFF80460131558		C:\Windows\system32\ntoskrnl.exe
3		5C		KiUnexpectedInterrupt44		0x02		0xFFFFF80460131560		-		0xFFFFF80460131560		C:\Windows\system32\ntoskrnl.exe
3		5D		KiUnexpectedInterrupt45		0x02		0xFFFFF80460131568		-		0xFFFFF80460131568		C:\Windows\system32\ntoskrnl.exe
3		5E		KiUnexpectedInterrupt46		0x02		0xFFFFF80460131570		-		0xFFFFF80460131570		C:\Windows\system32\ntoskrnl.exe
3		5F		KiUnexpectedInterrupt47		0x02		0xFFFFF80460131578		-		0xFFFFF80460131578		C:\Windows\system32\ntoskrnl.exe
3		60		KiUnexpectedInterrupt48		0x02		0xFFFFF80460131580		-		0xFFFFF80460131580		C:\Windows\system32\ntoskrnl.exe
3		61		KiUnexpectedInterrupt49		0x02		0xFFFFF80460131588		-		0xFFFFF80460131588		C:\Windows\system32\ntoskrnl.exe
3		62		KiUnexpectedInterrupt50		0x02		0xFFFFF80460131590		-		0xFFFFF80460131590		C:\Windows\system32\ntoskrnl.exe
3		63		KiUnexpectedInterrupt51		0x02		0xFFFFF80460131598		-		0xFFFFF80460131598		C:\Windows\system32\ntoskrnl.exe
3		64		KiUnexpectedInterrupt52		0x02		0xFFFFF804601315A0		-		0xFFFFF804601315A0		C:\Windows\system32\ntoskrnl.exe
3		65		KiUnexpectedInterrupt53		0x02		0xFFFFF804601315A8		-		0xFFFFF804601315A8		C:\Windows\system32\ntoskrnl.exe
3		66		KiUnexpectedInterrupt54		0x02		0xFFFFF804601315B0		-		0xFFFFF804601315B0		C:\Windows\system32\ntoskrnl.exe
3		67		KiUnexpectedInterrupt55		0x02		0xFFFFF804601315B8		-		0xFFFFF804601315B8		C:\Windows\system32\ntoskrnl.exe
3		68		KiUnexpectedInterrupt56		0x02		0xFFFFF804601315C0		-		0xFFFFF804601315C0		C:\Windows\system32\ntoskrnl.exe
3		69		KiUnexpectedInterrupt57		0x02		0xFFFFF804601315C8		-		0xFFFFF804601315C8		C:\Windows\system32\ntoskrnl.exe
3		6A		KiUnexpectedInterrupt58		0x02		0xFFFFF804601315D0		-		0xFFFFF804601315D0		C:\Windows\system32\ntoskrnl.exe
3		6B		KiUnexpectedInterrupt59		0x02		0xFFFFF804601315D8		-		0xFFFFF804601315D8		C:\Windows\system32\ntoskrnl.exe
3		6C		KiUnexpectedInterrupt60		0x02		0xFFFFF804601315E0		-		0xFFFFF804601315E0		C:\Windows\system32\ntoskrnl.exe
3		6D		KiUnexpectedInterrupt61		0x02		0xFFFFF804601315E8		-		0xFFFFF804601315E8		C:\Windows\system32\ntoskrnl.exe
3		6E		KiUnexpectedInterrupt62		0x02		0xFFFFF804601315F0		-		0xFFFFF804601315F0		C:\Windows\system32\ntoskrnl.exe
3		6F		KiUnexpectedInterrupt63		0x02		0xFFFFF804601315F8		-		0xFFFFF804601315F8		C:\Windows\system32\ntoskrnl.exe
3		70		KiUnexpectedInterrupt64		0x02		0xFFFFF80460131600		-		0xFFFFF80460131600		C:\Windows\system32\ntoskrnl.exe
3		71		KiUnexpectedInterrupt65		0x02		0xFFFFF80460131608		-		0xFFFFF80460131608		C:\Windows\system32\ntoskrnl.exe
3		72		KiUnexpectedInterrupt66		0x02		0xFFFFF80460131610		-		0xFFFFF80460131610		C:\Windows\system32\ntoskrnl.exe
3		73		KiUnexpectedInterrupt67		0x02		0xFFFFF80460131618		-		0xFFFFF80460131618		C:\Windows\system32\ntoskrnl.exe
3		74		KiUnexpectedInterrupt68		0x02		0xFFFFF80460131620		-		0xFFFFF80460131620		C:\Windows\system32\ntoskrnl.exe
3		75		KiUnexpectedInterrupt69		0x02		0xFFFFF80460131628		-		0xFFFFF80460131628		C:\Windows\system32\ntoskrnl.exe
3		76		KiUnexpectedInterrupt70		0x02		0xFFFFF80460131630		-		0xFFFFF80460131630		C:\Windows\system32\ntoskrnl.exe
3		77		KiUnexpectedInterrupt71		0x02		0xFFFFF80460131638		-		0xFFFFF80460131638		C:\Windows\system32\ntoskrnl.exe
3		78		KiUnexpectedInterrupt72		0x02		0xFFFFF80460131640		-		0xFFFFF80460131640		C:\Windows\system32\ntoskrnl.exe
3		79		KiUnexpectedInterrupt73		0x02		0xFFFFF80460131648		-		0xFFFFF80460131648		C:\Windows\system32\ntoskrnl.exe
3		7A		KiUnexpectedInterrupt74		0x02		0xFFFFF80460131650		-		0xFFFFF80460131650		C:\Windows\system32\ntoskrnl.exe
3		7B		KiUnexpectedInterrupt75		0x02		0xFFFFF80460131658		-		0xFFFFF80460131658		C:\Windows\system32\ntoskrnl.exe
3		7C		KiUnexpectedInterrupt76		0x02		0xFFFFF80460131660		-		0xFFFFF80460131660		C:\Windows\system32\ntoskrnl.exe
3		7D		KiUnexpectedInterrupt77		0x02		0xFFFFF80460131668		-		0xFFFFF80460131668		C:\Windows\system32\ntoskrnl.exe
3		7E		KiUnexpectedInterrupt78		0x02		0xFFFFF80460131670		-		0xFFFFF80460131670		C:\Windows\system32\ntoskrnl.exe
3		7F		KiUnexpectedInterrupt79		0x02		0xFFFFF80460131678		-		0xFFFFF80460131678		C:\Windows\system32\ntoskrnl.exe
3		80		KiUnexpectedInterrupt80		0x02		0xFFFFF80460131680		-		0xFFFFF80460131680		C:\Windows\system32\ntoskrnl.exe
3		81		KiUnexpectedInterrupt81		0x02		0xFFFFF80460131688		-		0xFFFFF80460131688		C:\Windows\system32\ntoskrnl.exe
3		82		KiUnexpectedInterrupt82		0x02		0xFFFFF80460131690		-		0xFFFFF80460131690		C:\Windows\system32\ntoskrnl.exe
3		83		KiUnexpectedInterrupt83		0x02		0xFFFFF80460131698		-		0xFFFFF80460131698		C:\Windows\system32\ntoskrnl.exe
3		84		KiUnexpectedInterrupt84		0x02		0xFFFFF804601316A0		-		0xFFFFF804601316A0		C:\Windows\system32\ntoskrnl.exe
3		85		KiUnexpectedInterrupt85		0x02		0xFFFFF804601316A8		-		0xFFFFF804601316A8		C:\Windows\system32\ntoskrnl.exe
3		86		KiUnexpectedInterrupt86		0x02		0xFFFFF804601316B0		-		0xFFFFF804601316B0		C:\Windows\system32\ntoskrnl.exe
3		87		KiUnexpectedInterrupt87		0x02		0xFFFFF804601316B8		-		0xFFFFF804601316B8		C:\Windows\system32\ntoskrnl.exe
3		88		KiUnexpectedInterrupt88		0x02		0xFFFFF804601316C0		-		0xFFFFF804601316C0		C:\Windows\system32\ntoskrnl.exe
3		89		KiUnexpectedInterrupt89		0x02		0xFFFFF804601316C8		-		0xFFFFF804601316C8		C:\Windows\system32\ntoskrnl.exe
3		8A		KiUnexpectedInterrupt90		0x02		0xFFFFF804601316D0		-		0xFFFFF804601316D0		C:\Windows\system32\ntoskrnl.exe
3		8B		KiUnexpectedInterrupt91		0x02		0xFFFFF804601316D8		-		0xFFFFF804601316D8		C:\Windows\system32\ntoskrnl.exe
3		8C		KiUnexpectedInterrupt92		0x02		0xFFFFF804601316E0		-		0xFFFFF804601316E0		C:\Windows\system32\ntoskrnl.exe
3		8D		KiUnexpectedInterrupt93		0x02		0xFFFFF804601316E8		-		0xFFFFF804601316E8		C:\Windows\system32\ntoskrnl.exe
3		8E		KiUnexpectedInterrupt94		0x02		0xFFFFF804601316F0		-		0xFFFFF804601316F0		C:\Windows\system32\ntoskrnl.exe
3		8F		KiUnexpectedInterrupt95		0x02		0xFFFFF804601316F8		-		0xFFFFF804601316F8		C:\Windows\system32\ntoskrnl.exe
3		90		KiUnexpectedInterrupt96		0x02		0xFFFFF80460131700		-		0xFFFFF80460131700		C:\Windows\system32\ntoskrnl.exe
3		91		KiUnexpectedInterrupt97		0x02		0xFFFFF80460131708		-		0xFFFFF80460131708		C:\Windows\system32\ntoskrnl.exe
3		92		KiUnexpectedInterrupt98		0x02		0xFFFFF80460131710		-		0xFFFFF80460131710		C:\Windows\system32\ntoskrnl.exe
3		93		KiUnexpectedInterrupt99		0x02		0xFFFFF80460131718		-		0xFFFFF80460131718		C:\Windows\system32\ntoskrnl.exe
3		94		KiUnexpectedInterrupt100		0x02		0xFFFFF80460131720		-		0xFFFFF80460131720		C:\Windows\system32\ntoskrnl.exe
3		95		KiUnexpectedInterrupt101		0x02		0xFFFFF80460131728		-		0xFFFFF80460131728		C:\Windows\system32\ntoskrnl.exe
3		96		KiUnexpectedInterrupt102		0x02		0xFFFFF80460131730		-		0xFFFFF80460131730		C:\Windows\system32\ntoskrnl.exe
3		97		KiUnexpectedInterrupt103		0x02		0xFFFFF80460131738		-		0xFFFFF80460131738		C:\Windows\system32\ntoskrnl.exe
3		98		KiUnexpectedInterrupt104		0x02		0xFFFFF80460131740		-		0xFFFFF80460131740		C:\Windows\system32\ntoskrnl.exe
3		99		KiUnexpectedInterrupt105		0x02		0xFFFFF80460131748		-		0xFFFFF80460131748		C:\Windows\system32\ntoskrnl.exe
3		9A		KiUnexpectedInterrupt106		0x02		0xFFFFF80460131750		-		0xFFFFF80460131750		C:\Windows\system32\ntoskrnl.exe
3		9B		KiUnexpectedInterrupt107		0x02		0xFFFFF80460131758		-		0xFFFFF80460131758		C:\Windows\system32\ntoskrnl.exe
3		9C		KiUnexpectedInterrupt108		0x02		0xFFFFF80460131760		-		0xFFFFF80460131760		C:\Windows\system32\ntoskrnl.exe
3		9D		KiUnexpectedInterrupt109		0x02		0xFFFFF80460131768		-		0xFFFFF80460131768		C:\Windows\system32\ntoskrnl.exe
3		9E		KiUnexpectedInterrupt110		0x02		0xFFFFF80460131770		-		0xFFFFF80460131770		C:\Windows\system32\ntoskrnl.exe
3		9F		KiUnexpectedInterrupt111		0x02		0xFFFFF80460131778		-		0xFFFFF80460131778		C:\Windows\system32\ntoskrnl.exe
3		A0		KiUnexpectedInterrupt112		0x02		0xFFFFF80460131780		-		0xFFFFF80460131780		C:\Windows\system32\ntoskrnl.exe
3		A1		KiUnexpectedInterrupt113		0x02		0xFFFFF80460131788		-		0xFFFFF80460131788		C:\Windows\system32\ntoskrnl.exe
3		A2		KiUnexpectedInterrupt114		0x02		0xFFFFF80460131790		-		0xFFFFF80460131790		C:\Windows\system32\ntoskrnl.exe
3		A3		KiUnexpectedInterrupt115		0x02		0xFFFFF80460131798		-		0xFFFFF80460131798		C:\Windows\system32\ntoskrnl.exe
3		A4		KiUnexpectedInterrupt116		0x02		0xFFFFF804601317A0		-		0xFFFFF804601317A0		C:\Windows\system32\ntoskrnl.exe
3		A5		KiUnexpectedInterrupt117		0x02		0xFFFFF804601317A8		-		0xFFFFF804601317A8		C:\Windows\system32\ntoskrnl.exe
3		A6		KiUnexpectedInterrupt118		0x02		0xFFFFF804601317B0		-		0xFFFFF804601317B0		C:\Windows\system32\ntoskrnl.exe
3		A7		KiUnexpectedInterrupt119		0x02		0xFFFFF804601317B8		-		0xFFFFF804601317B8		C:\Windows\system32\ntoskrnl.exe
3		A8		KiUnexpectedInterrupt120		0x02		0xFFFFF804601317C0		-		0xFFFFF804601317C0		C:\Windows\system32\ntoskrnl.exe
3		A9		KiUnexpectedInterrupt121		0x02		0xFFFFF804601317C8		-		0xFFFFF804601317C8		C:\Windows\system32\ntoskrnl.exe
3		AA		KiUnexpectedInterrupt122		0x02		0xFFFFF804601317D0		-		0xFFFFF804601317D0		C:\Windows\system32\ntoskrnl.exe
3		AB		KiUnexpectedInterrupt123		0x02		0xFFFFF804601317D8		-		0xFFFFF804601317D8		C:\Windows\system32\ntoskrnl.exe
3		AC		KiUnexpectedInterrupt124		0x02		0xFFFFF804601317E0		-		0xFFFFF804601317E0		C:\Windows\system32\ntoskrnl.exe
3		AD		KiUnexpectedInterrupt125		0x02		0xFFFFF804601317E8		-		0xFFFFF804601317E8		C:\Windows\system32\ntoskrnl.exe
3		AE		KiUnexpectedInterrupt126		0x02		0xFFFFF804601317F0		-		0xFFFFF804601317F0		C:\Windows\system32\ntoskrnl.exe
3		AF		KiUnexpectedInterrupt127		0x02		0xFFFFF804601317F8		-		0xFFFFF804601317F8		C:\Windows\system32\ntoskrnl.exe
3		B0		KiUnexpectedInterrupt128		0x02		0xFFFFF80460131800		-		0xFFFFF80460131800		C:\Windows\system32\ntoskrnl.exe
3		B1		KiUnexpectedInterrupt129		0x02		0xFFFFF80460131808		-		0xFFFFF80460131808		C:\Windows\system32\ntoskrnl.exe
3		B2		KiUnexpectedInterrupt130		0x02		0xFFFFF80460131810		-		0xFFFFF80460131810		C:\Windows\system32\ntoskrnl.exe
3		B3		KiUnexpectedInterrupt131		0x02		0xFFFFF80460131818		-		0xFFFFF80460131818		C:\Windows\system32\ntoskrnl.exe
3		B4		KiUnexpectedInterrupt132		0x02		0xFFFFF80460131820		-		0xFFFFF80460131820		C:\Windows\system32\ntoskrnl.exe
3		B5		KiUnexpectedInterrupt133		0x02		0xFFFFF80460131828		-		0xFFFFF80460131828		C:\Windows\system32\ntoskrnl.exe
3		B6		KiUnexpectedInterrupt134		0x02		0xFFFFF80460131830		-		0xFFFFF80460131830		C:\Windows\system32\ntoskrnl.exe
3		B7		KiUnexpectedInterrupt135		0x02		0xFFFFF80460131838		-		0xFFFFF80460131838		C:\Windows\system32\ntoskrnl.exe
3		B8		KiUnexpectedInterrupt136		0x02		0xFFFFF80460131840		-		0xFFFFF80460131840		C:\Windows\system32\ntoskrnl.exe
3		B9		KiUnexpectedInterrupt137		0x02		0xFFFFF80460131848		-		0xFFFFF80460131848		C:\Windows\system32\ntoskrnl.exe
3		BA		KiUnexpectedInterrupt138		0x02		0xFFFFF80460131850		-		0xFFFFF80460131850		C:\Windows\system32\ntoskrnl.exe
3		BB		KiUnexpectedInterrupt139		0x02		0xFFFFF80460131858		-		0xFFFFF80460131858		C:\Windows\system32\ntoskrnl.exe
3		BC		KiUnexpectedInterrupt140		0x02		0xFFFFF80460131860		-		0xFFFFF80460131860		C:\Windows\system32\ntoskrnl.exe
3		BD		KiUnexpectedInterrupt141		0x02		0xFFFFF80460131868		-		0xFFFFF80460131868		C:\Windows\system32\ntoskrnl.exe
3		BE		KiUnexpectedInterrupt142		0x02		0xFFFFF80460131870		-		0xFFFFF80460131870		C:\Windows\system32\ntoskrnl.exe
3		BF		KiUnexpectedInterrupt143		0x02		0xFFFFF80460131878		-		0xFFFFF80460131878		C:\Windows\system32\ntoskrnl.exe
3		C0		KiUnexpectedInterrupt144		0x02		0xFFFFF80460131880		-		0xFFFFF80460131880		C:\Windows\system32\ntoskrnl.exe
3		C1		KiUnexpectedInterrupt145		0x02		0xFFFFF80460131888		-		0xFFFFF80460131888		C:\Windows\system32\ntoskrnl.exe
3		C2		KiUnexpectedInterrupt146		0x02		0xFFFFF80460131890		-		0xFFFFF80460131890		C:\Windows\system32\ntoskrnl.exe
3		C3		KiUnexpectedInterrupt147		0x02		0xFFFFF80460131898		-		0xFFFFF80460131898		C:\Windows\system32\ntoskrnl.exe
3		C4		KiUnexpectedInterrupt148		0x02		0xFFFFF804601318A0		-		0xFFFFF804601318A0		C:\Windows\system32\ntoskrnl.exe
3		C5		KiUnexpectedInterrupt149		0x02		0xFFFFF804601318A8		-		0xFFFFF804601318A8		C:\Windows\system32\ntoskrnl.exe
3		C6		KiUnexpectedInterrupt150		0x02		0xFFFFF804601318B0		-		0xFFFFF804601318B0		C:\Windows\system32\ntoskrnl.exe
3		C7		KiUnexpectedInterrupt151		0x02		0xFFFFF804601318B8		-		0xFFFFF804601318B8		C:\Windows\system32\ntoskrnl.exe
3		C8		KiUnexpectedInterrupt152		0x02		0xFFFFF804601318C0		-		0xFFFFF804601318C0		C:\Windows\system32\ntoskrnl.exe
3		C9		KiUnexpectedInterrupt153		0x02		0xFFFFF804601318C8		-		0xFFFFF804601318C8		C:\Windows\system32\ntoskrnl.exe
3		CA		KiUnexpectedInterrupt154		0x02		0xFFFFF804601318D0		-		0xFFFFF804601318D0		C:\Windows\system32\ntoskrnl.exe
3		CB		KiUnexpectedInterrupt155		0x02		0xFFFFF804601318D8		-		0xFFFFF804601318D8		C:\Windows\system32\ntoskrnl.exe
3		CC		KiUnexpectedInterrupt156		0x02		0xFFFFF804601318E0		-		0xFFFFF804601318E0		C:\Windows\system32\ntoskrnl.exe
3		CD		KiUnexpectedInterrupt157		0x02		0xFFFFF804601318E8		-		0xFFFFF804601318E8		C:\Windows\system32\ntoskrnl.exe
3		CE		KiUnexpectedInterrupt158		0x02		0xFFFFF804601318F0		-		0xFFFFF804601318F0		C:\Windows\system32\ntoskrnl.exe
3		CF		KiUnexpectedInterrupt159		0x02		0xFFFFF804601318F8		-		0xFFFFF804601318F8		C:\Windows\system32\ntoskrnl.exe
3		D0		KiUnexpectedInterrupt160		0x02		0xFFFFF80460131900		-		0xFFFFF80460131900		C:\Windows\system32\ntoskrnl.exe
3		D1		KiUnexpectedInterrupt161		0x02		0xFFFFF80460131908		-		0xFFFFF80460131908		C:\Windows\system32\ntoskrnl.exe
3		D2		KiUnexpectedInterrupt162		0x02		0xFFFFF80460131910		-		0xFFFFF80460131910		C:\Windows\system32\ntoskrnl.exe
3		D3		KiUnexpectedInterrupt163		0x02		0xFFFFF80460131918		-		0xFFFFF80460131918		C:\Windows\system32\ntoskrnl.exe
3		D4		KiUnexpectedInterrupt164		0x02		0xFFFFF80460131920		-		0xFFFFF80460131920		C:\Windows\system32\ntoskrnl.exe
3		D5		KiUnexpectedInterrupt165		0x02		0xFFFFF80460131928		-		0xFFFFF80460131928		C:\Windows\system32\ntoskrnl.exe
3		D6		KiUnexpectedInterrupt166		0x02		0xFFFFF80460131930		-		0xFFFFF80460131930		C:\Windows\system32\ntoskrnl.exe
3		D7		KiUnexpectedInterrupt167		0x02		0xFFFFF80460131938		-		0xFFFFF80460131938		C:\Windows\system32\ntoskrnl.exe
3		D8		KiUnexpectedInterrupt168		0x02		0xFFFFF80460131940		-		0xFFFFF80460131940		C:\Windows\system32\ntoskrnl.exe
3		D9		KiUnexpectedInterrupt169		0x02		0xFFFFF80460131948		-		0xFFFFF80460131948		C:\Windows\system32\ntoskrnl.exe
3		DA		KiUnexpectedInterrupt170		0x02		0xFFFFF80460131950		-		0xFFFFF80460131950		C:\Windows\system32\ntoskrnl.exe
3		DB		KiUnexpectedInterrupt171		0x02		0xFFFFF80460131958		-		0xFFFFF80460131958		C:\Windows\system32\ntoskrnl.exe
3		DC		KiUnexpectedInterrupt172		0x02		0xFFFFF80460131960		-		0xFFFFF80460131960		C:\Windows\system32\ntoskrnl.exe
