[PC Hunter Standard][Kernel Hook]: 3093
挂钩对象		挂钩位置		钩子类型		挂钩处当前值		挂钩处原始值
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEFA801]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEFB41F]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEFB466]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FEFBD80]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FEFBE10]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FEFCAA3]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0510A]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0513B]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF051D4]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF07043]->[-]		Inline		00 FA		80 F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF07188]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF071AB]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF07248]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF07272]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF072B2]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0739B]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF074AE]->[-]		Inline		00 FA		80 F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF07598]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF075A2]->[-]		Inline		7F FA		FF F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF07768]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF07779]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF09B56]->[-]		Inline		00 FA		80 F6
[*]len(3) [ntoskrnl.exe]		[0xFFFFF8045FF09B93]->[-]		Inline		00 7D FA		40 FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF09C13]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0A7CA]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0A7F6]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0AAA4]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0AC4D]->[-]		Inline		00 FA		80 F6
[*]len(3) [ntoskrnl.exe]		[0xFFFFF8045FF0AD63]->[-]		Inline		00 7D FA		40 FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0B2A6]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0B3C5]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0B43C]->[-]		Inline		00 FA		80 F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0B4B0]->[-]		Inline		00 FA		80 F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0B5B0]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF0B5FE]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0B7EE]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0B923]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF0B92A]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF0BAD7]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
len(5) [ntoskrnl.exe]		[0xFFFFF8045FF0BDB0]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF0BDC3]->[-]		Inline		4F 9F 3E 7D FA		DF BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0BDDD]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0CD35]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0CD86]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0CF09]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0D46F]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0DA32]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0E62D]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0E77B]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0E81A]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0E85C]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0ED8F]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0F213]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0F2FC]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0F43E]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0F63A]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0F7EE]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF0FE3E]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0FE4B]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0FE55]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF0FE6E]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF0FF8B]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF10087]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF100F5]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF1025D]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF1026F]->[-]		Inline		7F FA		FF F6
[*]len(3) [ntoskrnl.exe]		[0xFFFFF8045FF103E7]->[-]		Inline		00 7D FA		40 FB F6
[*]len(3) [ntoskrnl.exe]		[0xFFFFF8045FF103F1]->[-]		Inline		1F 7D FA		5F FB F6
[*]len(6) [ntoskrnl.exe]		[0xFFFFF8045FF1052A]->[-]		Inline		A0 4F 9F 3E 7D FA		68 DF BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF10577]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF105BA]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF106B5]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF10794]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
len(5) [ntoskrnl.exe]		[0xFFFFF8045FF107A8]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF10837]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF108A8]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF109C3]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF109D5]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF10A7D]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF10AA4]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
len(5) [ntoskrnl.exe]		[0xFFFFF8045FF10AB8]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF10B7D]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF10C15]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF10E61]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF12DF2]->[-]		Inline		00 FA		80 F6
[*]len(3) [ntoskrnl.exe]		[0xFFFFF8045FF1350E]->[-]		Inline		00 7D FA		40 FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF13545]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF13591]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF13B8C]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF1454F]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF1458A]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF149ED]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF14A35]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF14A47]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF19FCB]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF1A038]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF1A107]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF1A392]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF1A549]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF2521D]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF2526C]->[-]		Inline		00 FA		80 F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF252D8]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF25309]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF25336]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF25420]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF254BD]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF2598B]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF2735C]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF27845]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF2784F]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
len(5) [ntoskrnl.exe]		[0xFFFFF8045FF27A90]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF27A9C]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF27B13]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF27C6B]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF27D23]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF27F6E]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF28404]->[-]		Inline		00 FA		80 F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF290C8]->[-]		Inline		00 97		80 FA
[*]len(6) [ntoskrnl.exe]		[0xFFFFF8045FF2A06C]->[-]		Inline		A0 4F 9F 3E 7D FA		68 DF BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF2A08B]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF2A0E4]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF2A312]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF2A684]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF2A691]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF2A8CF]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF2A9A9]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF2A9CB]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF2AAE3]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF2AAFE]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF2AFC4]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF2B027]->[-]		Inline		00 FA		80 F6
len(5) [ntoskrnl.exe]		[0xFFFFF8045FF2B050]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF2B05F]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF3CB25]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF3CC8C]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF3CD7B]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF3CEBF]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF3DDBD]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF3DDDE]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF3DFE2]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF3E079]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF3E0CE]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF3E170]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF3E99D]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF3EA49]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF421CF]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF42252]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF42A70]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF42AF0]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF42BBD]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4326D]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4331B]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF43397]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF43447]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4BB04]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4C04C]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4C18E]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4C2DC]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4C374]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4E057]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4E905]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4EAF9]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4EBBF]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4EBFD]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4EDB5]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4EEAA]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4EF63]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4F049]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4F28D]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4F469]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4F660]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF4FB3A]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF502D6]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5079B]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF507B9]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF50BEC]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF50D4B]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5105D]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF51B62]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF51C66]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF51D19]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF51F60]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF52032]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF52074]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF52902]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF529E9]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF529F6]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF52A5C]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF52B03]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF52B15]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF52EE9]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF52F76]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF53051]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5324A]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF537B0]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF53C73]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF53D0B]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF53D3E]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5462A]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5467C]->[-]		Inline		00 97		80 FA
[*]len(3) [ntoskrnl.exe]		[0xFFFFF8045FF5476F]->[-]		Inline		00 7D FA		40 FB F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF54790]->[-]		Inline		00 FA		80 F6
[*]len(3) [ntoskrnl.exe]		[0xFFFFF8045FF559AF]->[-]		Inline		00 7D FA		40 FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF55A17]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF55CE0]->[-]		Inline		00 FA		80 F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF56238]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF56B65]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF56D93]->[-]		Inline		00 FA		80 F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF59F88]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5A013]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8045FF5A099]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
len(5) [ntoskrnl.exe]		[0xFFFFF8045FF5A0A8]->[-]		Inline		4F 9F 3E 7D FA		DF BE 7D FB F6
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5BE50]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5BF2E]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5BFF4]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5C01F]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5C759]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5C79E]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5C8C5]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5C95E]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5CB71]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5CBBB]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5E422]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5E446]->[-]		Inline		7F FA		FF F6
[*]len(3) [ntoskrnl.exe]		[0xFFFFF8045FF5F06B]->[-]		Inline		00 7D FA		40 FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5F14D]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5F181]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5F49E]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5F4E5]->[-]		Inline		00 97		80 FA
[*]len(3) [ntoskrnl.exe]		[0xFFFFF8045FF5F5F4]->[-]		Inline		00 7D FA		40 FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5F643]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5F9E6]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF5FAAA]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF60273]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF60399]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF8045FF60750]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF60994]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF60D82]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF621A4]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF621D6]->[-]		Inline		00 FA		80 F6
[*]len(3) [ntoskrnl.exe]		[0xFFFFF8045FF624B1]->[-]		Inline		00 7D FA		40 FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF624C9]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF62533]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF64F8F]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8045FF64FA1]->[-]		Inline		7F FA		FF F6
